user_id,comment_text,post_id,thread_id,post_time
2159912,"A rational number is a number you can represent as a fraction of two integers.

The result of sqrt(5) can't be represented as a fraction of two integers, and the decimal expansion of an irrational number continues forever without repeating.",620,96,1359469729
1777967,"Hi Paul, I'm Keith from Cork.",576,4,1359469781
2484444,"Chamnap, irrational numbers are always incountable, so they can't be expressed like m/n, where both m and n are integers",595,96,1359469993
321026,"I am homeschoolng my 12 year old son and we have used all sorts of paid and free math programs.  From my point of view, here is the big difference in terms of learning (at least for a kid).  My son loves Khan - the videos are excellent, and you receive points and badges for working your way through the system, but the answers are multiple choice and he is one to guess rather than work.  Sure, there is always a choice for none of the above, so the assumption is that you actually tried to work out the problem on your own, you won't necessarily learn.  (Of course, this course is for adult learners, so most won't be tempted by the shortcuts.)  Thinkwell works the same way.  Short entertaining lectures by dynamic professors followed by multiple choice practice problems that allow multiple resubmissions followed by more difficult exams (or maybe they are not more difficult if you had actually done the work required for the practice problems rather than quickly trying to solve them in your head and/or using educated guesses).

Aleks requires you to enter the full answers.  The only hints are the boxes they use to offer you a choice of formats for fractions, exponents, etc.  On its own, Aleks is very dry.  The explanations are all typed without visual interest.  Aleks offers assessments and reassessments so that the student has all the necessary background and moves through the course methodically.  It also offers the student a choice of what to work on next, and gives positive feedback by filling the pie (good motivator for kids - I know this course isn't meant for kids, but I""m doing it, too, in order to refresh my algebra skills in order to help my son while he works in the course, and I'm motivated to take on new problems in order to fill my slice of ""pie."").  Another positive for us (and viewed as a negative from some others), is that Aleks allows you to move forward after getting only 3 problems of a certain type correct.  Khan requires closer to 10 tries.  Less repetition once you have mastered the topic is good.

I find using Aleks for this course much better than using Aleks in general.  The UCI videos are very good thanks to the use of color, step by step clear explanations, and showing what full written answers should look like.  Like the written explanations in Aleks, the videos that come with the book that are accessible online are horridly boring.  Another benefit of Aleks - if the software tests you beyond a certain problem type, there is no need to watch the related video, so it's a time saver as well.  The videos are excellent however, and I'd like to see my son watch all of them, but it's a question of time.

So no, you don't have to spend money to take this course, but if you do choose to, we have found Aleks very helpful.   (FYI, Aleks also includes access to a pdf version of the Barnett Precalculus book on a chapter by chapter basis).  

Dr. Eichhorn, thank you for offering a full math course on Coursera.  For us, it is the perfect solution to my hunt for a graded math class for my son, particularly since he is ahead and behind at the same time (did not finish his Art of Problem Solving math course last year, but had to learn part of algebra 2 for AP chemsitry this year).  Using Aleks, we can fill in the gaps and move forward at the same time.  He would not have tolerated an entire algebra course on Aleks, but the videos make a difference.  (We signed up for precalculus as well, with the hope that it will remain available after the live class ends and he can move through that on Aleks as well.)  Please also say thank you to Dr. Lehman.  Her video explanations are excellent.  I usually don't recommend Aleks, but using Aleks through this online class works perfectly.  Thank you!

 ",344,40,1359470323
2178948,"Thanks :). I got now.",595,96,1359470486
321026,"On second thought, that's a computer voice, isn't it?  lol.",344,40,1359471265
2484444,"Was going to post it by myself, worked for me too. ",629,99,1359471600
244495,"We totally should, there seems to be quite a lot of homeschooled students in this Algebra course, more so than any other Coursera course I've taken. ",53,9,1359472021
1716271,"Yes, there is only 1 question in most of the quizzes.",640,99,1359473102
2084164,"Yep it suddenly says my first attempt was correct. :)",641,55,1359473319
2352844,"Yeah, I will not buy ALEKS, it's pretty good without it too. I know me and probably I'll just make my course a lot difficult with the program. You have everything you need anyways ..pen and paper,old school :D",115,25,1359473432
1799233,"This is Adil in VA, oh how i like miss Sugar House! ",57,4,1359474821
1716271,"A rational number is any number that can be expressed as a fraction p/q, where p and q are **integers**. There are quite a lot of suspicious numbers in the sets, numbers that are not obviously rational. One of them will stay irrational no matter what you do with it.",651,99,1359475888
1716271,"In the first case, you should move the asterisk a bit to the right, between -7 and sqrt(14) (it should be between the numbers you actually want to multiply).

In the second case, your answer is close to the correct one, but not exactly matches it. ""13+3Square Root of 3 Over 2"" is a bit ambiguous, so it may be that you are wrong with your answer, or only with the way you are trying to express it. Hint: some parentheses would help here.",654,99,1359476507
1728980,"Save if you want to exit and continue later (ie for a 4 - part question). Submit once you are finished and want it graded.",613,99,1359477018
2221591,"I typed sqrt(14) but didn't work.  Can you show me how you would type it exactly?",610,101,1359478443
2085146,"que bueno, yo también vivo en Madrid - Barrio del Pilar,  saludossss y mucha suerte",191,30,1359478510
2288649,"Just to peek at professors. How puerile and simplistic! I pity the student who has never had an engaging, inspiring, passionate teacher.",659,65,1359478692
2489525,"Way to go Peggy!!  It's probably been about as long for me in taking a math course. I just like Algebra so thought this might be fun. Also, supposed to keep the mind challenged as I get older (ok, I'm only 46).

I'm from the Chicago area, living downstate IL now.",14,4,1359479046
2157106,"Also you need * before the sqrt(number) which OM BHATIA mentioned. That was another mistake I had made. ",681,101,1359479160
2288649,"To see a professor means to ""peek at a professor."" Wow. This guy is a real deep intellectual thinker ;-)He really seems to know a lot about pedagogy :-) 
I have been in the teaching field for 20 years. I have also taken numerous math courses. I am here just to review this course for a publication:-)
Good luck.",659,65,1359479257
2489525,"46. You never stop learning. :)",473,51,1359479484
825714,"simplify exponents with power - power of product ",639,67,1359479737
2324998,"what is the answer of this quiz ? because i think that my answer is right but the computer does not accept it !",670,95,1359480175
2324998,"(13 + 3 * sqrt3) / 2 this is my answer can u help me ? ",670,95,1359480247
1716271,"Try writing this as (13 + 3 * sqrt(3))/2",670,95,1359480516
2324998,"thank u so much, my friend :) ! ",670,95,1359480667
2472468,"I live in powder springs Powder Springs (also really close to atlanta",516,4,1359480686
