user_id,post_text,id,thread_id,post_time
2350272,"Long Beach, CA, USA. Taking this class to help me prepare for the graduate record exam (GRE). Its been about 6 years since I took an algebra class. Most of my math related skills are in Statistics. ",224,4,1359416958
2037834,"Hi   Lynn from Alabama",225,4,1359416961
2236092,"Aquí otra voz desde México. Saludos!",226,30,1359417010
321745,"were is  the home work assignments at ?",227,39,1359417110
451993,"I'm unable to register for Aleks license, even though I used my credit card.  What gives?
",228,14,1359417352
1614582,"Quiz 3 and Quiz 6 are not parsing the correct answer properly when submitted. I have tried numerous forms of the correct answer for each and it will not take them, even after quiz updates. Please upvote if you are having the same problem.",229,41,1359417402
2351849,"I'm a sophomore in high school taking this so that I can understand it better and maybe learn some new stuff.",230,9,1359417479
1713451,"Thank you! They are back!",231,34,1359417493
2185967,"This has my vote.",232,40,1359417514
1342993,"Love khan academy",233,40,1359417764
1182781,"Quizzes came back for me but I only see one question....
",234,38,1359417823
1286444,"Previously the left tabs were ordered as follows:

""Announcements, Syllabus, Week One, Discussion Forums"", etc.

Now reads ""Announcements, Syllabus, Discussion Forums"", etc.

""Week One"" tab has disappeared which detailed and had links to lectures, quizzes, homework, etc.

Anyone else experiencing this problem?

If you are also experiencing this issue, please upvote this post.",235,42,1359417840
819561,"Hi my name is Michelle and I'm from Mexico but I'm living in New York and sometimes in London :) I'm a collage student, I take this course to increase my abilities in mathematics :) Good luck for all :D",236,4,1359418057
2380888,"Hi. I'm Vanessa from Florida.  I haven't taken a math class since 2000 -- but really need a refresher. Quick question, the lectures seem to have a time delay, I can hear them, but not see them, and the words are a little garbled. Any suggestions for something I need to adjust on my computer? Thanks!",237,4,1359418227
2425308,"I am not real sure what exact time the classes open at. I am also not sure how the class works, do we do the class once a week, or everyday.",238,43,1359418351
2418416,"Each week there will be several new video clips released. You can watch these at whatever time you like, all in one go or throughout the week. There will also be short quizzes to go with the clips, and to get the full credit for these you must do them by the deadline (i.e. in the correct week). 

You can see the videos and quizzes by clicking on the ""Video LEcture Index"" and the ""Quizzes and Exams Index"" on the left of the screen :)",239,43,1359418551
1925442,"I have no WEEK ONE tab too. I dont have anyhomework here.",240,42,1359418557
1211409,"I'm Lynn from Central Florida.",241,4,1359418803
1979033,"Alex, from US.",242,4,1359418914
2380888,"The problem summary:


When listening to the lectures, I notice a sound delay...half of the lecture's words are garbled. Any ideas on how i can fix it on my end?

Thanks!
~ Vanessa",243,44,1359418997
1713451,"I'm having a hard time typing the answer for the Quiz of Multiplication Involving Square Roots. I can't seem to type the square root symbol and I followed the instructions. Any help, please? Thank you! :)",244,45,1359419025
1971518,"I am having a problem with quiz 3, and I wonder if it might be the same as yours.  I keep trying different ways of entering my answer and it keeps coming out wrong.  I wanted to make sure I have the right answer first - if I am really just getting in wrong I really need to know.  I am going to enter what I put below. Please point out my error if you see it.  

****SPOILER ALERT!! DO NOT READ BEYOND THIS LINE IF YOU HAVEN'T ATTEMPTED THE QUIZ FOR  MULTIPLICATION INVOLVING SQUARE ROOTS  ON YOUR OWN YET. ****     

So  the problem was (2*sqrt(7)+3*sqrt(2))*(sqrt(7)-5*sqrt(2))
So I foiled and got
First : +14
Outer : -10*sqrt(14)
Inner :+ 3*sqrt(14)
Last : -30
I simplified that by adding 14 and -30 and then also adding -10*sqrt(14) 3*sqrt(14), ending up with -16 - 7*sqrt(14) which is the answer that I have entered multiple times in various ways.  Am I making an error or am I just typing it in wrong?",245,41,1359419176
1607007,"I think we have to see free as an elastic concept. MOOC's need to make money the cold harsh economics of server space, quality tutoring etc dictates that. They have to balance access with the need to ensure courses are viable/sustainable. I may or may not purchase ALEKS but at least I can choose. It costs £9000 to study at university level in the UK the cost of ALEKS for a UK learner is a decent night in the pub. Its all relative but at least I can choose. For students from developing countries the proportional cost is higher but it is not essential to purchase and for the cost of internet access they have access to learning.

What is the real cost of learning, for many people it is priceless. Good luck with the course :-)",246,32,1359419185
2322519,"This entire course is not explain well enough for me. You skip steps that you should be writing, you talk too fast. Im rewinding every 5 secs. Im too overwhelmed. This has caused me to quit this course. I need a easier algebra course, not intermediate.",247,46,1359419199
677413,"Stewart from Michigan...currently teaching language arts at the secondary level.",248,4,1359419227
2259059,"Hey there.!  I""m Fausto and im from Brazil.",249,4,1359419281
1788237,"Is there only one question in the first quiz or am I missing something?",250,29,1359419341
702950,"I wish we had an example of a properly formatted answer. I know my answer is mathematically correct, but it still comes back incorrect.",251,20,1359419371
2213272,"Hello, I'm Paul .I'm from Ecuador!!! I think that It'is a big opportunity",252,4,1359419439
2456001,"Hello to everyone.  I am Gary, and I am from West Virginia.
",253,4,1359419440
2163861,"On the quizzes, when I type in my simplified answer and hit preview it answers the simplification and doesn't show what I typed in which is making me get the answer wrong...what is goin on? Also when I type in my answer it moves the numbers around different than what I typed and I'm getting them wrong...I don't think my answers are wrong, I just think they are being interpreted wrong...anyone else having this issue?",254,47,1359419611
2231644,"The problem summary:I was taking my first quizz and I didnt know whether to click on submit answer or save answer so I clicked on submit answer and I only got one point out of the whole quizz and I want to know if  I can retake the quizz, Please let me know as soon as possible! 


Steps to reproduce:
1.
2.
3.

If you are also experiencing this issue, please upvote this post.",255,48,1359419665
1731881,"I'm Wanda from Maryland.",256,4,1359419713
1971518,"I am having a problem with quiz 4, and I wonder if it might be the same as yours.  I keep trying different ways of entering my answer and it keeps coming out wrong.  I wanted to make sure I have the right answer first - if I am really just getting in wrong I really need to know.  I am going to enter what I put below. Please point out my error if you see it.  

****SPOILER ALERT!! DO NOT READ BEYOND THIS LINE IF YOU HAVEN'T ATTEMPTED THE QUIZ FOR  MULTIPLICATION INVOLVING SQUARE ROOTS  ON YOUR OWN YET. ****     

So  the problem was (2*sqrt(7)+3*sqrt(2))*(sqrt(7)-5*sqrt(2))
So I foiled and got
First : +14
Outer : -10*sqrt(14)
Inner :+ 3*sqrt(14)
Last : -30
I simplified that by adding 14 and -30 and then also adding -10*sqrt(14) 3*sqrt(14), ending up with -16 - 7*sqrt(14) which is the answer that I have entered multiple times in various ways.  Am I making a mathematical error or just typing it in wrong?",257,20,1359419714
251067,"You would be best served to take one of these courses only at a time.  Take the initial ALEKS assessment for INtermediate Algebra and if you score above 75-85 percent, you're ready for Precalc, but if not, you may want to complete Intermediate Algebra course first (or you could take the ALEKS Precalculus assessment and if you score much below 10 percent you'll want to take Intermediate Algebra).

You won't have to pay extra because you don't buy courses in ALEKS, you buy time.

",258,27,1359419733
251067,"If I were strongly encouraged to jump off of a bridge, I wouldn't resent the suggestion, I just wouldn't take it. ",259,32,1359419825
1978803,"Hi, I'm  geetha from U.S.A. I want  to refresh  my Algebra. This is is my first  coursera course & I 'm excited about it!",260,4,1359420053
1788237,"Thanks Gary!",261,29,1359420099
2020130,"The problem summary:

When I go to the Video Lecture Index I see the list of videos for a split second and then they disappear.


Steps to reproduce:
1.
2.
3.

If you are also experiencing this issue, please upvote this post.",262,49,1359420104
2353363,"I'm from PA, USA",263,4,1359420107
2476447,"Hi, I'm Gladys from Mesa, Arizona.",264,4,1359420128
2308721,"Whitney, I am having the exact same problem with the same answer.",265,20,1359420183
2355999,"Hi, my name is Nick and i'm from Old Town, Maine, USA. ",266,4,1359420366
1531590,"Sarah from San Diego, California, USA. :) ",267,4,1359420379
